"","Study Area","Site","Trap Type Code","Trap Type Name","Grid Cell","UTM Zone","Easting","Northing","Longitude","Latitude","General Location","Site Comments","Session","Session Start Date","Visit Start Date","Visit End Date","Nights Deployed","Bait Used","Surveyor","Site Visit Comments","Sample Label","Sample Group","Barb Number","Sample Material","Sample Micro-location","Species Guess","Sample Is Incidental","Species","Species ID Method","Animal ID","Sex","Sample Comment"
"2252","Flathead","96D2","HR-BA-BS","Hair - barbed wire at bait station",96,11,679301,5438170,-114.54505,49.07027,NA,"Second site set in Cell 96 during Session 4; set by quad and checked by truck.","FH2007 Session 4","2007-07-26","2007-07-10","2007-07-27",17,NA,"R. Munro","","15073-4b","b",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"2253","Flathead","96D2","HR-BA-BS","Hair - barbed wire at bait station",96,11,679301,5438170,-114.54505,49.07027,NA,"Second site set in Cell 96 during Session 4; set by quad and checked by truck.","FH2007 Session 4","2007-07-26","2007-07-10","2007-07-27",17,NA,"R. Munro","","15073-1a","a",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"2254","Flathead","97A","HR-BA-BS","Hair - barbed wire at bait station",97,11,685838,5442014,-114.45387,49.10287,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-05-31","2007-06-12",12,NA,"R. Munro","","15004-10b","b",NA,"HA","W","","N","M-URAR","DNA","Derrick","M","sample;"
"2255","Flathead","97A","HR-BA-BS","Hair - barbed wire at bait station",97,11,685838,5442014,-114.45387,49.10287,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-05-31","2007-06-12",12,NA,"R. Munro","","15004-2x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"2256","Flathead","97A","HR-BA-BS","Hair - barbed wire at bait station",97,11,685838,5442014,-114.45387,49.10287,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-05-31","2007-06-12",12,NA,"R. Munro","","15004-11b","b",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"2257","Flathead","97A","HR-BA-BS","Hair - barbed wire at bait station",97,11,685838,5442014,-114.45387,49.10287,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-05-31","2007-06-12",12,NA,"R. Munro","","15004-7x","x",NA,"HA","W","","N","M-URAR","DNA","Derrick","M","sample;"
"2258","Flathead","97A","HR-BA-BS","Hair - barbed wire at bait station",97,11,685838,5442014,-114.45387,49.10287,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-05-31","2007-06-12",12,NA,"R. Munro","","15004-3a","a",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate; in between barbs"
"2259","Flathead","97A","HR-BA-BS","Hair - barbed wire at bait station",97,11,685838,5442014,-114.45387,49.10287,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-05-31","2007-06-12",12,NA,"R. Munro","","15004-9x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"2260","Flathead","97A","HR-BA-BS","Hair - barbed wire at bait station",97,11,685838,5442014,-114.45387,49.10287,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-05-31","2007-06-12",12,NA,"R. Munro","","15004-8x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"2261","Flathead","97A","HR-BA-BS","Hair - barbed wire at bait station",97,11,685838,5442014,-114.45387,49.10287,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-05-31","2007-06-12",12,NA,"R. Munro","","15004-6x","x",NA,"HA","W","","N","M-URAR","DNA","Derrick","M","sample;"
"2262","Flathead","97A","HR-BA-BS","Hair - barbed wire at bait station",97,11,685838,5442014,-114.45387,49.10287,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-05-31","2007-06-12",12,NA,"R. Munro","","15004-5x","x",NA,"HA","W","","N","M-URAR","DNA","Derrick","M","sample;"
"2263","Flathead","97A","HR-BA-BS","Hair - barbed wire at bait station",97,11,685838,5442014,-114.45387,49.10287,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-05-31","2007-06-12",12,NA,"R. Munro","","15004-13s","s",NA,"HA","P","","N","MAMMALIA","","","","Xbomb;"
"2264","Flathead","97A","HR-BA-BS","Hair - barbed wire at bait station",97,11,685838,5442014,-114.45387,49.10287,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-05-31","2007-06-12",12,NA,"R. Munro","","15004-4a","a",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"2265","Flathead","97A","HR-BA-BS","Hair - barbed wire at bait station",97,11,685838,5442014,-114.45387,49.10287,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-05-31","2007-06-12",12,NA,"R. Munro","","15004-12y","y",NA,"HA","DC","","N","MAMMALIA","","","","Xbomb; tree outside wire near 10b and 11b"
